TABLE_NAME,COLUMN_NAME,DATA_LENGTH,DATA_TYPE,COLUMN_ID,NULLABLE
NCI_ORG,CREAT_DT,7,DATE,6,Y
NCI_ORG,CREAT_USR_ID,50,VARCHAR2,7,Y
NCI_ORG,ENTTY_ID,22,NUMBER,1,N
NCI_ORG,FLD_DELETE,22,NUMBER,9,Y
NCI_ORG,LST_DEL_DT,7,DATE,10,Y
NCI_ORG,LST_UPD_DT,7,DATE,12,N
NCI_ORG,LST_UPD_USR_ID,50,VARCHAR2,8,Y
NCI_ORG,MAIL_ADDR,240,VARCHAR2,5,Y
NCI_ORG,ORG_NM,80,VARCHAR2,3,N
NCI_ORG,RAI,255,VARCHAR2,2,Y
NCI_ORG,RA_IND,3,VARCHAR2,4,Y
NCI_ORG,S2P_TRN_DT,7,DATE,11,Y
NCI_PROTCL,APPRVD_DT,7,DATE,18,Y
NCI_PROTCL,APPRVD_USR_ID,30,VARCHAR2,19,Y
NCI_PROTCL,CHNG_NBR,22,NUMBER,15,Y
NCI_PROTCL,CHNG_TYP,10,VARCHAR2,14,Y
NCI_PROTCL,CREAT_DT,7,DATE,3,Y
NCI_PROTCL,CREAT_USR_ID,50,VARCHAR2,4,Y
NCI_PROTCL,FLD_DELETE,22,NUMBER,6,Y
NCI_PROTCL,ITEM_ID,22,NUMBER,1,N
NCI_PROTCL,LEAD_ORG,100,VARCHAR2,13,Y
NCI_PROTCL,LST_DEL_DT,7,DATE,7,Y
NCI_PROTCL,LST_UPD_DT,7,DATE,9,Y
NCI_PROTCL,LST_UPD_USR_ID,50,VARCHAR2,5,Y
NCI_PROTCL,PROTCL_ID,50,VARCHAR2,11,Y
NCI_PROTCL,PROTCL_PHASE,50,VARCHAR2,12,Y
NCI_PROTCL,PROTCL_TYP_ID,22,NUMBER,10,Y
NCI_PROTCL,RVWD_DT,7,DATE,16,Y
NCI_PROTCL,RVWD_USR_ID,30,VARCHAR2,17,Y
NCI_PROTCL,S2P_TRN_DT,7,DATE,8,Y
NCI_PROTCL,VER_NR,22,NUMBER,2,N
NCI_PRSN,CREAT_DT,7,DATE,8,Y
NCI_PRSN,CREAT_USR_ID,50,VARCHAR2,9,Y
NCI_PRSN,ENTTY_ID,22,NUMBER,1,N
NCI_PRSN,FIRST_NM,30,VARCHAR2,4,N
NCI_PRSN,FLD_DELETE,22,NUMBER,11,Y
NCI_PRSN,LAST_NM,80,VARCHAR2,3,N
NCI_PRSN,LST_DEL_DT,7,DATE,12,Y
NCI_PRSN,LST_UPD_DT,7,DATE,14,N
NCI_PRSN,LST_UPD_USR_ID,50,VARCHAR2,10,Y
NCI_PRSN,MI,2,VARCHAR2,6,Y
NCI_PRSN,POS,80,VARCHAR2,7,Y
NCI_PRSN,PRNT_ORG_ID,22,NUMBER,2,Y
NCI_PRSN,RNK_ORD,22,NUMBER,5,N
NCI_PRSN,S2P_TRN_DT,7,DATE,13,Y
NCI_QUEST_VALID_VALUE,CMNTS,"1,000",VARCHAR2,9,Y
NCI_QUEST_VALID_VALUE,CREAT_DT,7,DATE,15,Y
NCI_QUEST_VALID_VALUE,CREAT_USR_ID,50,VARCHAR2,16,Y
NCI_QUEST_VALID_VALUE,DESC_TXT,"2,000",VARCHAR2,14,Y
NCI_QUEST_VALID_VALUE,DISP_ORD,22,NUMBER,22,Y
NCI_QUEST_VALID_VALUE,EDIT_IND,1,CHAR,10,Y
NCI_QUEST_VALID_VALUE,FLD_DELETE,22,NUMBER,18,Y
NCI_QUEST_VALID_VALUE,INSTR,"4,000",VARCHAR2,23,Y
NCI_QUEST_VALID_VALUE,LST_DEL_DT,7,DATE,19,Y
NCI_QUEST_VALID_VALUE,LST_UPD_DT,7,DATE,21,Y
NCI_QUEST_VALID_VALUE,LST_UPD_USR_ID,50,VARCHAR2,17,Y
NCI_QUEST_VALID_VALUE,MEAN_TXT,"2,000",VARCHAR2,13,Y
NCI_QUEST_VALID_VALUE,NCI_IDSEQ,36,CHAR,12,Y
NCI_QUEST_VALID_VALUE,NCI_PUB_ID,22,NUMBER,1,N
NCI_QUEST_VALID_VALUE,NCI_VER_NR,22,NUMBER,2,N
NCI_QUEST_VALID_VALUE,Q_PUB_ID,22,NUMBER,4,N
NCI_QUEST_VALID_VALUE,Q_VER_NR,22,NUMBER,3,N
NCI_QUEST_VALID_VALUE,S2P_TRN_DT,7,DATE,20,Y
NCI_QUEST_VALID_VALUE,SEQ_NBR,22,NUMBER,11,Y
NCI_QUEST_VALID_VALUE,VALUE,"4,000",VARCHAR2,8,Y
NCI_QUEST_VALID_VALUE,VM_DEF,"4,000",VARCHAR2,7,Y
NCI_QUEST_VALID_VALUE,VM_LNM,"1,000",VARCHAR2,6,Y
NCI_QUEST_VALID_VALUE,VM_NM,255,VARCHAR2,5,Y
NCI_QUEST_VV_REP,CREAT_DT,7,DATE,9,Y
NCI_QUEST_VV_REP,CREAT_USR_ID,50,VARCHAR2,10,Y
NCI_QUEST_VV_REP,DEFLT_VAL_ID,22,NUMBER,16,Y
NCI_QUEST_VV_REP,EDIT_IND,22,NUMBER,7,Y
NCI_QUEST_VV_REP,FLD_DELETE,22,NUMBER,12,Y
NCI_QUEST_VV_REP,LST_DEL_DT,7,DATE,13,Y
NCI_QUEST_VV_REP,LST_UPD_DT,7,DATE,15,Y
NCI_QUEST_VV_REP,LST_UPD_USR_ID,50,VARCHAR2,11,Y
NCI_QUEST_VV_REP,QUEST_PUB_ID,22,NUMBER,2,N
NCI_QUEST_VV_REP,QUEST_VER_NR,22,NUMBER,3,N
NCI_QUEST_VV_REP,QUEST_VV_REP_ID,22,NUMBER,1,N
NCI_QUEST_VV_REP,REP_SEQ,22,NUMBER,8,Y
NCI_QUEST_VV_REP,S2P_TRN_DT,7,DATE,14,Y
NCI_QUEST_VV_REP,VAL,255,VARCHAR2,6,Y
NCI_QUEST_VV_REP,VV_PUB_ID,22,NUMBER,4,Y
NCI_QUEST_VV_REP,VV_VER_NR,22,NUMBER,5,Y
NCI_STG_ADMIN_ITEM,ADMIN_STUS_ID,22,NUMBER,32,Y
NCI_STG_ADMIN_ITEM,CNTXT_ITEM_ID,22,NUMBER,18,Y
NCI_STG_ADMIN_ITEM,CNTXT_VER_NR,22,NUMBER,19,Y
NCI_STG_ADMIN_ITEM,CONC_DOM_ITEM_ID,22,NUMBER,6,Y
NCI_STG_ADMIN_ITEM,CONC_DOM_VER_NR,22,NUMBER,7,Y
NCI_STG_ADMIN_ITEM,CREAT_DE_IND,22,NUMBER,16,Y
NCI_STG_ADMIN_ITEM,CREAT_DT,7,DATE,49,Y
NCI_STG_ADMIN_ITEM,CREAT_USR_ID,50,VARCHAR2,50,Y
NCI_STG_ADMIN_ITEM,CREAT_VD_IND,22,NUMBER,17,Y
NCI_STG_ADMIN_ITEM,CTL_REC_STUS,100,VARCHAR2,37,Y
NCI_STG_ADMIN_ITEM,CTL_USR_ID,100,VARCHAR2,39,Y
NCI_STG_ADMIN_ITEM,CTL_VAL_MSG,"1,000",VARCHAR2,38,Y
NCI_STG_ADMIN_ITEM,DEC_ITEM_DESC,"4,000",VARCHAR2,29,Y
NCI_STG_ADMIN_ITEM,DEC_ITEM_LONG_NM,255,VARCHAR2,30,Y
NCI_STG_ADMIN_ITEM,DEC_ITEM_NM,175,VARCHAR2,31,Y
NCI_STG_ADMIN_ITEM,DEC_ORIGIN,22,NUMBER,24,Y
NCI_STG_ADMIN_ITEM,DE_CONC_ITEM_ID,22,NUMBER,4,Y
NCI_STG_ADMIN_ITEM,DE_CONC_VER_NR,22,NUMBER,5,Y
NCI_STG_ADMIN_ITEM,DE_ITEM_DESC,"4,000",VARCHAR2,20,Y
NCI_STG_ADMIN_ITEM,DE_ITEM_ID,22,NUMBER,2,Y
NCI_STG_ADMIN_ITEM,DE_ITEM_LONG_NM,255,VARCHAR2,21,Y
NCI_STG_ADMIN_ITEM,DE_ITEM_NM,175,VARCHAR2,22,Y
NCI_STG_ADMIN_ITEM,DE_ORIGIN,22,NUMBER,23,Y
NCI_STG_ADMIN_ITEM,DE_PREC,22,NUMBER,34,Y
NCI_STG_ADMIN_ITEM,DE_VER_NR,22,NUMBER,3,Y
NCI_STG_ADMIN_ITEM,DTTYPE_ID,22,NUMBER,41,Y
NCI_STG_ADMIN_ITEM,FLD_DELETE,22,NUMBER,52,Y
NCI_STG_ADMIN_ITEM,LST_DEL_DT,7,DATE,53,Y
NCI_STG_ADMIN_ITEM,LST_UPD_DT,7,DATE,55,Y
NCI_STG_ADMIN_ITEM,LST_UPD_USR_ID,50,VARCHAR2,51,Y
NCI_STG_ADMIN_ITEM,NON_ENUM_VAL_DOM_DESC,"4,000",VARCHAR2,40,Y
NCI_STG_ADMIN_ITEM,OBJ_CLS_DESC,"4,000",VARCHAR2,56,Y
NCI_STG_ADMIN_ITEM,OBJ_CLS_ITEM_ID,22,NUMBER,10,Y
NCI_STG_ADMIN_ITEM,OBJ_CLS_LONG_NM,255,VARCHAR2,12,Y
NCI_STG_ADMIN_ITEM,OBJ_CLS_VER_NR,22,NUMBER,11,Y
NCI_STG_ADMIN_ITEM,PROP_DESC,"4,000",VARCHAR2,57,Y
NCI_STG_ADMIN_ITEM,PROP_ITEM_ID,22,NUMBER,14,Y
NCI_STG_ADMIN_ITEM,PROP_LONG_NM,255,VARCHAR2,13,Y
NCI_STG_ADMIN_ITEM,PROP_VER_NR,22,NUMBER,15,Y
NCI_STG_ADMIN_ITEM,REGSTR_STUS_ID,22,NUMBER,33,Y
NCI_STG_ADMIN_ITEM,REP_CLS_ITEM_ID,22,NUMBER,36,Y
NCI_STG_ADMIN_ITEM,REP_CLS_VER_NR,22,NUMBER,35,Y
NCI_STG_ADMIN_ITEM,S2P_TRN_DT,7,DATE,54,Y
NCI_STG_ADMIN_ITEM,STG_AI_ID,22,NUMBER,1,N
NCI_STG_ADMIN_ITEM,STRT_DE_CONC_ITEM_ID,22,NUMBER,62,Y
NCI_STG_ADMIN_ITEM,STRT_DE_CONC_VER_NR,22,NUMBER,63,Y
NCI_STG_ADMIN_ITEM,STRT_OBJ_CLS_ITEM_ID,22,NUMBER,58,Y
NCI_STG_ADMIN_ITEM,STRT_OBJ_CLS_VER_NR,22,NUMBER,59,Y
NCI_STG_ADMIN_ITEM,STRT_PROP_ITEM_ID,22,NUMBER,60,Y
NCI_STG_ADMIN_ITEM,STRT_PROP_VER_NR,22,NUMBER,61,Y
NCI_STG_ADMIN_ITEM,UOM_ID,22,NUMBER,44,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_FMT_ID,22,NUMBER,46,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_HIGH_VAL_NUM,50,VARCHAR2,47,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_ITEM_ID,22,NUMBER,8,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_LOW_VAL_NUM,50,VARCHAR2,48,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_MAX_CHAR,22,NUMBER,42,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_MIN_CHAR,22,NUMBER,45,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_TYP_ID,22,NUMBER,43,Y
NCI_STG_ADMIN_ITEM,VAL_DOM_VER_NR,22,NUMBER,9,Y
NCI_STG_ADMIN_ITEM,VD_ITEM_DESC,"4,000",VARCHAR2,26,Y
NCI_STG_ADMIN_ITEM,VD_ITEM_LONG_NM,255,VARCHAR2,27,Y
NCI_STG_ADMIN_ITEM,VD_ITEM_NM,175,VARCHAR2,28,Y
NCI_STG_ADMIN_ITEM,VD_ORIGIN,22,NUMBER,25,Y
NCI_STG_AI_CNCPT,CNCPT_ITEM_ID,22,NUMBER,4,N
NCI_STG_AI_CNCPT,CNCPT_VER_NR,22,NUMBER,5,N
NCI_STG_AI_CNCPT,CREAT_DT,7,DATE,6,Y
NCI_STG_AI_CNCPT,CREAT_USR_ID,50,VARCHAR2,7,Y
NCI_STG_AI_CNCPT,FLD_DELETE,22,NUMBER,9,Y
NCI_STG_AI_CNCPT,LST_DEL_DT,7,DATE,10,Y
NCI_STG_AI_CNCPT,LST_UPD_DT,7,DATE,12,Y
NCI_STG_AI_CNCPT,LST_UPD_USR_ID,50,VARCHAR2,8,Y
NCI_STG_AI_CNCPT,LVL_NM,10,VARCHAR2,3,N
NCI_STG_AI_CNCPT,NCI_ORD,22,NUMBER,13,N
NCI_STG_AI_CNCPT,NCI_PRMRY_IND,22,NUMBER,14,N
NCI_STG_AI_CNCPT,S2P_TRN_DT,7,DATE,11,Y
NCI_STG_AI_CNCPT,STG_AI_CNCPT_ID,22,NUMBER,1,N
NCI_STG_AI_CNCPT,STG_AI_ID,22,NUMBER,2,N
NCI_STG_AI_CNCPT_CREAT,ADMIN_STUS_ID,22,NUMBER,20,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_1,22,NUMBER,22,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_10,22,NUMBER,40,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_2,22,NUMBER,24,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_3,22,NUMBER,26,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_4,22,NUMBER,28,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_5,22,NUMBER,30,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_6,22,NUMBER,32,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_7,22,NUMBER,34,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_8,22,NUMBER,36,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_ITEM_ID_9,22,NUMBER,38,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_1,22,NUMBER,23,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_10,22,NUMBER,41,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_2,22,NUMBER,25,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_3,22,NUMBER,27,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_4,22,NUMBER,29,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_5,22,NUMBER,31,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_6,22,NUMBER,33,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_7,22,NUMBER,35,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_8,22,NUMBER,37,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_1_VER_NR_9,22,NUMBER,39,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_1,22,NUMBER,42,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_10,22,NUMBER,60,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_2,22,NUMBER,44,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_3,22,NUMBER,46,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_4,22,NUMBER,48,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_5,22,NUMBER,50,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_6,22,NUMBER,52,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_7,22,NUMBER,54,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_8,22,NUMBER,56,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_ITEM_ID_9,22,NUMBER,58,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_1,22,NUMBER,43,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_10,22,NUMBER,61,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_2,22,NUMBER,45,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_3,22,NUMBER,47,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_4,22,NUMBER,49,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_5,22,NUMBER,51,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_6,22,NUMBER,53,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_7,22,NUMBER,55,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_8,22,NUMBER,57,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_2_VER_NR_9,22,NUMBER,59,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_CONCAT_STR_1,"4,000",VARCHAR2,4,Y
NCI_STG_AI_CNCPT_CREAT,CNCPT_CONCAT_STR_2,"4,000",VARCHAR2,5,Y
NCI_STG_AI_CNCPT_CREAT,CNTXT_ITEM_ID,22,NUMBER,18,Y
NCI_STG_AI_CNCPT_CREAT,CNTXT_VER_NR,22,NUMBER,19,Y
NCI_STG_AI_CNCPT_CREAT,CONC_DOM_ITEM_ID,22,NUMBER,16,Y
NCI_STG_AI_CNCPT_CREAT,CONC_DOM_VER_NR,22,NUMBER,17,Y
NCI_STG_AI_CNCPT_CREAT,CREAT_DT,7,DATE,62,Y
NCI_STG_AI_CNCPT_CREAT,CREAT_USR_ID,50,VARCHAR2,63,Y
NCI_STG_AI_CNCPT_CREAT,CTL_VAL_MSG,"4,000",VARCHAR2,2,Y
NCI_STG_AI_CNCPT_CREAT,FLD_DELETE,22,NUMBER,65,Y
NCI_STG_AI_CNCPT_CREAT,GEN_STR,255,VARCHAR2,3,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_1_DEF,"4,000",VARCHAR2,12,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_1_ID,22,NUMBER,6,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_1_LONG_NM,255,VARCHAR2,11,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_1_NM,255,VARCHAR2,10,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_1_VER_NR,22,NUMBER,7,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_2_DEF,"4,000",VARCHAR2,15,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_2_ID,22,NUMBER,8,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_2_LONG_NM,255,VARCHAR2,14,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_2_NM,255,VARCHAR2,13,Y
NCI_STG_AI_CNCPT_CREAT,ITEM_2_VER_NR,22,NUMBER,9,Y
NCI_STG_AI_CNCPT_CREAT,LST_DEL_DT,7,DATE,66,Y
NCI_STG_AI_CNCPT_CREAT,LST_UPD_DT,7,DATE,68,Y
NCI_STG_AI_CNCPT_CREAT,LST_UPD_USR_ID,50,VARCHAR2,64,Y
NCI_STG_AI_CNCPT_CREAT,REGSTR_STUS_ID,22,NUMBER,21,Y
NCI_STG_AI_CNCPT_CREAT,S2P_TRN_DT,7,DATE,67,Y
NCI_STG_AI_CNCPT_CREAT,STG_AI_ID,22,NUMBER,1,N
NCI_STG_AI_REL,CREAT_DT,7,DATE,5,Y
NCI_STG_AI_REL,CREAT_USR_ID,50,VARCHAR2,6,Y
NCI_STG_AI_REL,FLD_DELETE,22,NUMBER,8,Y
NCI_STG_AI_REL,ITEM_ID,22,NUMBER,2,N
NCI_STG_AI_REL,LST_DEL_DT,7,DATE,9,Y
NCI_STG_AI_REL,LST_UPD_DT,7,DATE,11,Y
NCI_STG_AI_REL,LST_UPD_USR_ID,50,VARCHAR2,7,Y
NCI_STG_AI_REL,LVL_NM,10,VARCHAR2,4,N
NCI_STG_AI_REL,S2P_TRN_DT,7,DATE,10,Y
NCI_STG_AI_REL,STG_AI_ID,22,NUMBER,1,N
NCI_STG_AI_REL,VER_NR,22,NUMBER,3,N
NCI_USR_CART,CNTCT_SECU_ID,50,VARCHAR2,1,N
NCI_USR_CART,CREAT_DT,7,DATE,4,Y
NCI_USR_CART,CREAT_USR_ID,50,VARCHAR2,5,Y
NCI_USR_CART,FLD_DELETE,22,NUMBER,7,Y
NCI_USR_CART,GUEST_USR_NM,255,VARCHAR2,11,N
NCI_USR_CART,ITEM_ID,22,NUMBER,2,N
NCI_USR_CART,LST_DEL_DT,7,DATE,8,Y
NCI_USR_CART,LST_UPD_DT,7,DATE,10,Y
NCI_USR_CART,LST_UPD_USR_ID,50,VARCHAR2,6,Y
NCI_USR_CART,S2P_TRN_DT,7,DATE,9,Y
NCI_USR_CART,VER_NR,22,NUMBER,3,N
NCI_VAL_MEAN,CREAT_DT,7,DATE,3,Y
NCI_VAL_MEAN,CREAT_USR_ID,50,VARCHAR2,4,Y
NCI_VAL_MEAN,FLD_DELETE,22,NUMBER,6,Y
NCI_VAL_MEAN,ITEM_ID,22,NUMBER,1,N
NCI_VAL_MEAN,LST_DEL_DT,7,DATE,7,Y
NCI_VAL_MEAN,LST_UPD_DT,7,DATE,9,Y
NCI_VAL_MEAN,LST_UPD_USR_ID,50,VARCHAR2,5,Y
NCI_VAL_MEAN,S2P_TRN_DT,7,DATE,8,Y
NCI_VAL_MEAN,VER_NR,22,NUMBER,2,N
NCI_VAL_MEAN,VM_CMNTS,"4,000",VARCHAR2,11,Y
NCI_VAL_MEAN,VM_DESC_TXT,"4,000",VARCHAR2,10,Y
OBJ_CLS,CREAT_DT,7,DATE,3,Y
OBJ_CLS,CREAT_USR_ID,50,VARCHAR2,4,Y
OBJ_CLS,FLD_DELETE,22,NUMBER,6,Y
OBJ_CLS,ITEM_ID,22,NUMBER,2,N
OBJ_CLS,LST_DEL_DT,7,DATE,7,Y
OBJ_CLS,LST_UPD_DT,7,DATE,9,Y
OBJ_CLS,LST_UPD_USR_ID,50,VARCHAR2,5,Y
OBJ_CLS,S2P_TRN_DT,7,DATE,8,Y
OBJ_CLS,VER_NR,22,NUMBER,1,N
OBJ_CLS_REL,CREAT_DT,7,DATE,1,N
OBJ_CLS_REL,CREAT_USR_ID,50,VARCHAR2,2,N
OBJ_CLS_REL,FLD_DELETE,22,NUMBER,4,N
OBJ_CLS_REL,LST_DEL_DT,7,DATE,5,Y
OBJ_CLS_REL,LST_UPD_DT,7,DATE,7,Y
OBJ_CLS_REL,LST_UPD_USR_ID,50,VARCHAR2,3,Y
OBJ_CLS_REL,PRMRY_ITEM_ID,22,NUMBER,8,N
OBJ_CLS_REL,PRMRY_VER_NR,22,NUMBER,9,N
OBJ_CLS_REL,S2P_TRN_DT,7,DATE,6,Y
OBJ_CLS_REL,SCNDRY_ITEM_ID,22,NUMBER,10,N
OBJ_CLS_REL,SCNDRY_VER_NR,22,NUMBER,11,N
OBJ_KEY,CREAT_DT,7,DATE,6,Y
OBJ_KEY,CREAT_USR_ID,50,VARCHAR2,7,Y
OBJ_KEY,DISP_ORD,22,NUMBER,15,Y
OBJ_KEY,FLD_DELETE,22,NUMBER,9,Y
OBJ_KEY,LST_DEL_DT,7,DATE,10,Y
OBJ_KEY,LST_UPD_DT,7,DATE,12,Y
OBJ_KEY,LST_UPD_USR_ID,50,VARCHAR2,8,Y
OBJ_KEY,NCI_CD,500,VARCHAR2,14,Y
OBJ_KEY,OBJ_KEY_CD,15,VARCHAR2,4,Y
OBJ_KEY,OBJ_KEY_CMNTS,"4,000",VARCHAR2,13,Y
OBJ_KEY,OBJ_KEY_DEF,"4,000",VARCHAR2,5,Y
OBJ_KEY,OBJ_KEY_DESC,500,VARCHAR2,2,N
OBJ_KEY,OBJ_KEY_ID,22,NUMBER,1,N
OBJ_KEY,OBJ_TYP_ID,22,NUMBER,3,N
OBJ_KEY,S2P_TRN_DT,7,DATE,11,Y
OBJ_TYP,CREAT_DT,7,DATE,3,Y
OBJ_TYP,CREAT_USR_ID,50,VARCHAR2,4,Y
OBJ_TYP,FLD_DELETE,22,NUMBER,6,Y
OBJ_TYP,LST_DEL_DT,7,DATE,7,Y
OBJ_TYP,LST_UPD_DT,7,DATE,9,Y
OBJ_TYP,LST_UPD_USR_ID,50,VARCHAR2,5,Y
OBJ_TYP,OBJ_TYP_DESC,50,VARCHAR2,2,N
OBJ_TYP,OBJ_TYP_ID,22,NUMBER,1,N
OBJ_TYP,S2P_TRN_DT,7,DATE,8,Y
OD_CNSTRNT_TYP,CNSTRNT_TYP_NM,20,VARCHAR2,2,Y
OD_CNSTRNT_TYP,CONST_TYP_ID,22,NUMBER,1,N
OD_CNSTRNT_TYP,CREAT_DT,7,DATE,3,Y
OD_CNSTRNT_TYP,CREAT_USR_ID,50,VARCHAR2,4,Y
OD_CNSTRNT_TYP,FLD_DELETE,22,NUMBER,6,Y
OD_CNSTRNT_TYP,LST_DEL_DT,7,DATE,7,Y
OD_CNSTRNT_TYP,LST_UPD_DT,7,DATE,9,Y
OD_CNSTRNT_TYP,LST_UPD_USR_ID,50,VARCHAR2,5,Y
OD_CNSTRNT_TYP,S2P_TRN_DT,7,DATE,8,Y
ORG,CREAT_DT,7,DATE,6,Y
ORG,CREAT_USR_ID,50,VARCHAR2,8,Y
ORG,FLD_DELETE,22,NUMBER,10,Y
ORG,INTL_CD_DESGN,50,VARCHAR2,3,Y
ORG,LANG_ID,22,NUMBER,19,Y
ORG,LINE_OF_BUS,30,VARCHAR2,16,Y
ORG,LST_DEL_DT,7,DATE,11,Y
ORG,LST_UPD_DT,7,DATE,13,Y
ORG,LST_UPD_USR_ID,50,VARCHAR2,9,Y
ORG,MDR_ORG_ID,30,VARCHAR2,17,Y
ORG,NCI_IDSEQ,36,CHAR,20,Y
ORG,ORG_ID,22,NUMBER,4,N
ORG,ORG_MAIL_ADR,"4,000",VARCHAR2,1,Y
ORG,ORG_NM,80,VARCHAR2,2,N
ORG,ORG_PRT_ID,15,VARCHAR2,5,Y
ORG,ORG_PRT_ID_STR,50,VARCHAR2,7,Y
ORG,ORG_WEBSITE,50,VARCHAR2,14,Y
ORG,RA_IND,1,CHAR,18,Y
ORG,ROUTE_SYM,30,VARCHAR2,15,Y
ORG,S2P_TRN_DT,7,DATE,12,Y
ORG_CNTCT,CNTCT_ID,22,NUMBER,2,N
ORG_CNTCT,CREAT_DT,7,DATE,3,Y
ORG_CNTCT,CREAT_USR_ID,50,VARCHAR2,4,Y
ORG_CNTCT,FLD_DELETE,22,NUMBER,6,Y
ORG_CNTCT,LST_DEL_DT,7,DATE,7,Y
ORG_CNTCT,LST_UPD_DT,7,DATE,9,Y
ORG_CNTCT,LST_UPD_USR_ID,50,VARCHAR2,5,Y
ORG_CNTCT,ORG_ID,22,NUMBER,1,N
ORG_CNTCT,S2P_TRN_DT,7,DATE,8,Y
PERM_VAL,CREAT_DT,7,DATE,9,Y
PERM_VAL,CREAT_USR_ID,50,VARCHAR2,10,Y
PERM_VAL,FLD_DELETE,22,NUMBER,12,Y
PERM_VAL,LST_DEL_DT,7,DATE,13,Y
PERM_VAL,LST_UPD_DT,7,DATE,15,Y
PERM_VAL,LST_UPD_USR_ID,50,VARCHAR2,11,Y
PERM_VAL,NCI_IDSEQ,36,CHAR,19,Y
PERM_VAL,NCI_ORIGIN,500,VARCHAR2,23,Y
PERM_VAL,NCI_ORIGIN_ID,22,NUMBER,22,Y
PERM_VAL,NCI_VAL_MEAN_ITEM_ID,22,NUMBER,20,N
PERM_VAL,NCI_VAL_MEAN_VER_NR,22,NUMBER,21,N
PERM_VAL,PERM_VAL_BEG_DT,7,DATE,1,Y
PERM_VAL,PERM_VAL_DESC_TXT,"2,000",VARCHAR2,4,Y
